indicator,corridor,windows,silent_windows,events,lift_min_median,lift_mean_median,share_lift_mean_ge_1_3,share_lift_mean_lt_1,hit_mean_pooled,base_mean_pooled,benefit_excess_median_bps,benefit_fwd_median_bps,benefit_sym_median_bps,freq_per_week_median,empty_month_share_mean,lift_mean_pooled
dip_vs_trend,AMD,11,2,87,1.0564516129032258,1.3756613756613756,0.5555555555555556,0.2222222222222222,0.5057471264367817,0.4162046191408938,82.39692419937523,85.86028437021959,193.82239285359637,0.2282608695652174,0.6515151515151515,1.2151405899355863
dip_vs_trend,KGS,11,2,86,1.3232323232323233,1.4395604395604396,0.5555555555555556,0.4444444444444444,0.37209302325581395,0.388589698246868,155.4013913584056,213.36477190854035,252.51164316085837,0.1141304347826087,0.6363636363636364,0.9575473177351864
dip_vs_trend,KZT,11,2,132,1.0833333333333333,0.9527272727272728,0.3333333333333333,0.5555555555555556,0.3560606060606061,0.3779390949949884,-9.8723582808326,-9.061249591981738,69.2640652675407,0.4230769230769231,0.5303030303030303,0.942111072328539
dip_vs_trend,TJS,11,2,104,1.0612244897959182,1.1142857142857143,0.4444444444444444,0.4444444444444444,0.46153846153846156,0.4796688704391086,38.864244909918895,51.51193305704031,126.49530520276197,0.2692307692307692,0.6060606060606061,0.9622022398825888
dip_vs_trend,UZS,11,2,87,1.316326530612245,1.4385245901639343,0.6666666666666666,0.3333333333333333,0.41379310344827586,0.37871434619542615,148.27425812330765,127.59058823660337,193.06090110965113,0.15469613259668508,0.6515151515151515,1.092625900247117
level,AMD,11,2,138,0.8863636363636365,1.134698275862069,0.4444444444444444,0.2222222222222222,0.5652173913043478,0.43798146469025034,63.418094100578145,100.20087438156602,111.4009837241444,0.42541436464088395,0.5303030303030303,1.2905052767565892
level,KGS,11,2,115,1.0317460317460316,1.0968749999999998,0.2222222222222222,0.3333333333333333,0.40869565217391307,0.4191007084500384,54.111249833181915,52.38815092048461,68.46268386178139,0.3423913043478261,0.4696969696969697,0.9751728974293401
level,KZT,11,1,157,1.2145021645021643,1.0660569105691056,0.3,0.4,0.40764331210191085,0.3768266251332057,38.99936306530418,45.06328195082028,96.8778317450069,0.41847826086956524,0.4848484848484848,1.0817794840208323
level,TJS,11,4,92,1.1696428571428572,1.0636363636363637,0.2857142857142857,0.2857142857142857,0.5217391304347826,0.47341678270707593,69.99511966110752,35.10081712536043,127.36609554989076,0.23076923076923078,0.6212121212121212,1.102071471677433
level,UZS,11,1,121,0.9577357802625182,1.0888213680045222,0.3,0.4,0.4628099173553719,0.4258274170120414,48.02704441103597,43.18363408067674,113.97656246302265,0.4230769230769231,0.5,1.08684856555933
ml_localmin,AMD,11,3,41,1.516801075268817,1.5665066026410563,0.625,0.125,0.5121951219512195,0.34547109355620176,97.09345803008173,74.02823386305974,172.60161066205848,0.07608695652173914,0.7424242424242423,1.4825990698058067
ml_localmin,KGS,11,1,63,0.3633540372670807,1.6022588522588523,0.6,0.3,0.47619047619047616,0.37664067295436515,85.30928718207915,69.92856267221175,155.3820292308583,0.19230769230769232,0.5454545454545454,1.2643097529941296
ml_localmin,KZT,11,2,56,0.0,1.2,0.3333333333333333,0.2222222222222222,0.48214285714285715,0.4239048650818578,69.88932283075204,104.60481106018325,155.54292192478837,0.2282608695652174,0.6212121212121212,1.1373845804995735
ml_localmin,TJS,11,2,53,0.0,0.9772727272727272,0.2222222222222222,0.5555555555555556,0.49056603773584906,0.4803800134971903,23.609420416923463,40.32532885438866,116.66426314342812,0.1141304347826087,0.6666666666666666,1.0212040966577773
ml_localmin,UZS,11,2,59,0.9924242424242425,0.7891566265060241,0.3333333333333333,0.5555555555555556,0.3559322033898305,0.3894495504505524,13.855853467890363,-41.447501656271456,108.4926188572019,0.15217391304347827,0.5909090909090909,0.9139366138131477
momentum,AMD,11,0,199,0.7375,0.9972318339100347,0.09090909090909091,0.5454545454545454,0.5025125628140703,0.5223584812560224,-10.65058756240309,24.550101504684392,58.81155286441144,0.6467391304347826,0.01515151515151515,0.9620070906205407
momentum,KGS,11,0,135,0.7738095238095238,0.9938366718027735,0.18181818181818182,0.5454545454545454,0.4666666666666667,0.4837580568804327,8.123075083349903,30.375134726274176,70.41233081629969,0.41847826086956524,0.10606060606060605,0.9646695492288402
momentum,KZT,11,0,133,1.3,0.9703703703703704,0.2727272727272727,0.5454545454545454,0.47368421052631576,0.487204088178973,35.31713848311094,46.05054715316892,113.47152277616688,0.3804347826086957,0.19696969696969696,0.9722500734688196
momentum,TJS,11,0,162,0.5591397849462365,0.9972318339100347,0.09090909090909091,0.5454545454545454,0.5,0.5240734165253486,20.45167147854835,30.402026927054035,48.91900243443091,0.6187845303867403,0.16666666666666666,0.9540648012926178
momentum,UZS,11,0,198,0.8125,1.0212615166548549,0.09090909090909091,0.45454545454545453,0.47474747474747475,0.4765052444937224,-8.645853630518303,-4.999047584125871,53.02572834171558,0.6574585635359116,0.01515151515151515,0.9963111219308505
reversal,AMD,11,2,93,1.1470588235294117,1.1470588235294117,0.3333333333333333,0.3333333333333333,0.44086021505376344,0.3889009359781892,2.6817794369366936,4.756096975598423,-0.3954090147272339,0.30939226519337015,0.6212121212121212,1.1336054359058891
reversal,KGS,11,1,115,0.7915223665223665,0.7915223665223665,0.0,0.6,0.3826086956521739,0.3976201232736407,-2.3651645146333298,-21.075259378475025,0.6756099500658423,0.46408839779005523,0.5,0.9622468111073544
reversal,KZT,11,1,106,1.0770310047095761,1.0770310047095761,0.2,0.4,0.39622641509433965,0.37487966796993716,10.811731088814337,11.96697740541885,26.257883747057704,0.34806629834254144,0.5757575757575757,1.056942931154416
